PRIMARY_KEY,CUSTOMER_ID,PR_ID,CUSTOMER,CONCEPT,APPROVER,APP_STATUS,APP_NOTES,APP_DATE,AUDIT_FLAG,SR,PRICE_RULE,VERSION_DATE,SHAREPOINT,ORIG_MOD,ADD_MOD,SUBMIT_DATE,PACKET,SALES_POSTED_OT,SYS_REP,NID,APP_BASE,BASE_NOTES,PTF,DPM_ASS,EXP_DATE,ADJ_DATE,ADJ_NOTES,MOD_TYPE,PRN_ATTACHED,MTRCS_SUBMIT,MTRCS_NOTES,MTRCS_SPLITS,MTRCS_BASE,MTRCS_FREQ,MTRCS_UPCH,MTRCS_AUDIT_N,MTRCS_ITM,MTRCS_BACKUP,MTRCS_DOWNLOAD,MTRCS_POSTED,MTRCS_GRADE
23103,1179.0,1179-5,SIZZLER USA,SZLR USA NO PRN DPM PR LA,STEPHANIE BUCHHOLZ,COMPLETED,not all PR listed on DPM worksheet,2022-04-27,YES,,&SZUS045,2022-04-25,Sizzler USA,2022-04-22,2022-04-29,2022-04-22 00:00:00,SIZLRUSA,YES,Jennifer Gordon,SZUS,NO,,NO,MICHELE BROWN,2039-12-31 00:00:00,,0.05,AMENDMENT,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,0.9
23101,838.0,838-5,EINSTEIN BAGELS,&EINSTEIN NON CORP 052 DPM PR,LAVERNE DOWNING,COMPLETED,,2022-04-24,YES,,&ENNCP52,2022-05-01,Einstein 052 (Portland),2022-04-23,2022-04-29,2022-04-23 00:00:00,EINSTEIN,YES,Krystal Cannon,ENGR,NO,,NO,JULIE MEIER,2023-12-31 00:00:00,2022-07-01 00:00:00,6 month drop size recalc (amounts may or may not change),AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
23100,1179.0,1179-4,SIZZLER USA,SZLR USA NO PRN DPM PR NM,STEPHANIE BUCHHOLZ,COMPLETED,not all PR listed on DPM worksheet,2022-04-26,YES,,&SZUS066,2022-04-25,Sizzler USA,2022-04-22,2022-04-29,2022-04-22 00:00:00,SIZLRUSA,YES,Jennifer Gordon,SZUS,NO,,NO,MICHELE BROWN,2039-12-31 00:00:00,,0.05,AMENDMENT,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,0.9
23099,7259.0,7259-1,SOUTHERN BOYS CONCEPTS,&SOUTHERN BOYS CONCEPTS DPMLCC,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&STHRBOY,2022-05-01,,2022-04-22,2022-05-18,,STHRNBOY,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
23098,5824.0,5824-1,Marcellos Italian Bistro,MARCELLO ITAL BISTRO NO PRN,LISA HERMAN,VOID,copied LCC project; no approval needed,,YES,,&MARCELO,2022-06-01,,2022-04-23,2022-05-18,,MARCELLO,,,,,,NO,JULIE MEIER,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
23096,1136.0,1136-10,RESTAURANT PARTNERS,REST PART-MORIN CATRG RTPTMRNS,NATHAN SEWELL,COMPLETED,,2022-05-02,YES,,&RPMORIN,2022-04-23,Restaurant Partners,2022-04-22,2022-05-02,2022-04-22 00:00:00,RESTPART,NO,Nick Rodriguez,,NO,,NO,ELKE BOUSSON,2039-12-31 00:00:00,,,NEW,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,0.8
23095,1179.0,1179-3,SIZZLER USA,SZLR USA NO PRN  DPM PR AZ,STEPHANIE BUCHHOLZ,COMPLETED,not all PR listed on DPM worksheet,2022-04-26,YES,,&SZUS049,2022-04-25,Sizzler USA,2022-04-22,2022-04-29,2022-04-22 00:00:00,SIZLRUSA,YES,Jennifer Gordon,SZUS,NO,,NO,MICHELE BROWN,2039-12-31 00:00:00,,0.05,AMENDMENT,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,0.9
23094,838.0,838-4,EINSTEIN BAGELS,&EINSTEINS 052 CORP DPM PR,LAVERNE DOWNING,COMPLETED,,2022-04-24,YES,,&ENCP052,2022-05-01,Einstein 052 (Portland),2022-04-23,2022-04-29,2022-04-23 00:00:00,EINSTEIN,YES,Krystal Cannon,ENGR,NO,,NO,JULIE MEIER,2023-12-31 00:00:00,2022-07-01 00:00:00,6 month drop size recalc (amounts may or may not change),AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
23093,1893.0,1893-1,Ocean Edge,OCEAN EDGE LCC DPM NO PRN PR,LAVERNE DOWNING,COMPLETED,,2022-04-28,NO,,&OCEANED,2022-04-25,Ocean Edge Resort LLC,2022-04-22,2022-05-10,2022-04-22 00:00:00,OCEANEDG,NO,56,C056OERL,NO,,NO,TAMMY ILER,2027-04-24 00:00:00,,,NEW,NO,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0.95
23091,3932.0,3932-1,VICINOS,VICINOS ITALIAN DPM PR  LCC,LAVERNE DOWNING,COMPLETED,,2022-05-03,NO,,&VICINOS,2022-05-01,Vicinos,2022-04-23,2022-05-16,2022-04-23 00:00:00,VICINOS,YES,49,C 49VCND,NO,,NO,JULIE MEIER,2039-12-31 00:00:00,,NONE,NEW,YES,PASS,PASS,PASS,FAIL,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,0.9
23089,10896.0,10896-1,Hungry Greek of Westchase,HUNGRY GREEK  LCC DPM,LISA HERMAN,VOID,copied LCC project; no approval needed,,YES,,&HUNGRYG,2022-04-22,,2022-04-22,2022-05-19,,HUNGRYCK,,,,,,NO,MICHELE BROWN,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
23087,1179.0,1179-2,SIZZLER USA,SZLR USA NO PRN DPMPR SAN FRAN,STEPHANIE BUCHHOLZ,COMPLETED,not all PR listed on DPM worksheet,2022-04-26,YES,,&SZUS050,2022-04-25,Sizzler USA,2022-04-22,2022-04-29,2022-04-22 00:00:00,SIZLRUSA,YES,Jennifer Gordon,SZUS,NO,,NO,MICHELE BROWN,2039-12-31 00:00:00,,0.05,AMENDMENT,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,0.9
23086,,,,OCONNEL REST GRP DPM NO PRN,DUANA STEWART,COMPLETED,,2022-04-25,YES,,&OCONLRG,2022-04-23,OConnell Restaurant,2022-04-22,2022-05-12,2022-04-22 00:00:00,OCONNELL,YES,OpSite 056,C056CNRG,NO,,NO,JULIE MEIER,2025-04-18 00:00:00,2023-04-18 00:00:00,3% Annual Increase,NEW,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
23085,2840.0,2840-1,COMMON BOND,&COMMONBOND CAFE  DPM PR LCC,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&COMBDCF,2022-05-01,,2022-04-21,2022-05-18,,COMMONBC,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
23084,1796.0,1796-1,GREEK HOUSE CHEFS,GREEK HOUSE CHEFS LCC PRICE RL,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&GRKHOUS,2022-04-22,,2022-04-21,,,GRKHOUSE,,,,,,NO,ANNA PASTORAL,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,FAIL,,,,,0.05
23082,3816.0,3816-1,GEORGES CORNER PAINTED PONY,GEORGES CORNER DPM PR LCC PR,LAVERNE DOWNING,COMPLETED,,2022-04-28,NO,,&GEORCRN,2022-05-01,Georges Corner Painted Pony,2022-04-21,2022-05-16,2022-04-21 00:00:00,GEORCORN,YES,17,C017GCPP,NO,,NO,JESSICA RODRIGUEZ,2039-12-31 00:00:00,,,NEW,YES,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,0.95
23081,824.0,824-1,DODGE STORE,DODGE STORE  DPM PR  LCC,,VOID,LCC copied per PR note; no QA review,,YES,,&DODGEST,2022-05-02,,2022-04-21,,,DODGE,,,,,,NO,BONNIE WHITE,2039-12-31 00:00:00,,,,YES,FAIL,FAIL,,,,,FAIL,,,,,0.0
23080,3556.0,3556-1,GALVESTON RESTAURANT GROUP,&GALVESTON REST GROUP DPM LCC,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&GALVSTN,2022-05-01,,2022-04-21,2022-05-18,,GALVESTN,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
23079,3482.0,3482-1,Niffers (Eat Here),NIFFERS EAT HERE  LCC  DPM,LISA HERMAN,VOID,LCC copied; no QA review. Emailed DPM to change audit flag to Y,,YES,,&NIFFERS,2022-06-01,,2022-04-21,2022-07-21,,NIFFERS,,,,,,NO,ROBERT CRAIG,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
23075,3463.0,3463-1,CAJAS GROUP,CAJAS GROUP LCC   DPM,LISA HERMAN,VOID,LCC copied; no QA review. Emailed DPM to change audit flag to Y,,YES,,&CAJAS,2022-06-01,,2022-04-21,2022-07-21,,CAJASGRP,,,,,,NO,ROBERT CRAIG,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
23074,1242.0,1242-1,TROON,TROON GOLF LLC,NATHAN SEWELL,COMPLETED,,2022-04-28,YES,,&TROON,2022-04-22,Troon Golf,2022-04-21,2022-04-28,2022-04-21 00:00:00,TROON,NO,Casey Conway,,NO,,NO,MICHELE BROWN,2039-12-31 00:00:00,,,AMENDMENT,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
23072,3863.0,3863-1,CUBA CUBA CAFÉ,CUBA CUBA DPM PR NO PRN  LCC,LILLIAN WALKER,COMPLETED,,2022-05-02,YES,,&CUBACUB,2022-05-01,Cuba Cuba ,2022-04-21,2022-05-16,2022-04-21 00:00:00,CUBACUBA,YES,59,CUBA,NO,,NO,JULIE DENNERLINE,2025-05-31 00:00:00,,NONE,NEW,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
23071,,,,CAROLINA BUTCHER SHOP LCC DPM,LISA HERMAN,VOID,copied LCC project; no approval needed,,YES,,&CRBT,2022-05-01,,2022-04-21,2023-08-28,,CAROLINA,,,,,,NO,MICHELE BROWN,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,FAIL,,,,,0.05
23070,1173.0,1173-1,SID AND SAM,SID & SAMS/CATFISH CO LCC DPM,LISA HERMAN,VOID,LCC copied; no QA review. Emailed DPM to change audit flag to Y,,YES,,&SIDSAM,2022-06-01,,2022-04-21,2022-07-21,,SIDSAM,,,,,,NO,ROBERT CRAIG,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
23069,3809.0,3809-1,ORB TAVERNS GROUP,ORB TAVERNS GROUP  DPM PR LCC,LAVERNE DOWNING,COMPLETED,,2022-04-28,NO,,&ORBTAVE,2022-05-01,Orb Taverns Group,2022-04-21,2022-05-16,2022-04-21 00:00:00,ORBTAVER,YES,17,C017ORBT,NO,,NO,JESSICA RODRIGUEZ,2022-08-01 00:00:00,,,NEW,YES,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,0.85
23068,,,,WESTCHASE GABLES  LCC,LISA HERMAN,VOID,copied LCC project; no approval needed,,YES,,&WESTCHS,2022-04-22,,2022-04-20,2022-05-19,,WESTCHAS,,,,,,NO,BRENDA MANFRA,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
23067,3939.0,3939-1,DALTS CLASSIC AMERICAN ,&DALTS CLASSIC AM GRL DPM LCC,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&DALTS,2022-04-22,,2022-04-20,2022-05-18,,DALTS,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
23065,822.0,822-1,DOC BS FRESH KITCHEN,DOC BS LCC DPM NO PRN PR,JENNIFER DUPOUX,COMPLETED,,2022-05-04,YES,,&DOCB,2022-04-22,doc Bs Fresh Kitchen,2022-04-20,2022-05-09,2022-04-20 00:00:00,DOCB,YES,24,DBFK,NO,,NO,TAMMY ILER,2023-01-31 00:00:00,2022-02-01 00:00:00,CPI,NEW,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
23064,3974.0,3974-2,PEACH COBBLER FACTORY ,PEACH COBBLER FACTORY  LCC,LISA HERMAN,VOID,LCC copied price rule; no approval needed,,YES,,&PEACHCB,2022-04-22,,2022-04-20,,,PEACHCOB,,,,,,NO,CHAD WHITE,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,FAIL,,,,,0.05
23063,3942.0,3942-1,MOONHANGER GROUP,MOONHANGER GROUP LCC  DPM,LISA HERMAN,VOID,LCC copied; no QA review. Emailed DPM to change audit flag to Y,,YES,,&MOONHNG,2022-04-21,,2022-04-20,2022-07-21,,MOONHANG,,,,,,NO,ROBERT CRAIG,2039-12-31 00:00:00,,,,NO,FAIL,FAIL,,,,,PASS,,,,,0.05
23062,1258.0,1258-8,VIZIENT,VIZIENT - PLUS 2% MA INCREASE,DUANA STEWART,COMPLETED,,2022-04-26,YES,,&VIZMA+2,2022-04-22,Vizient,2022-04-20,2022-04-26,2022-04-23 00:00:00,VIZIENT,YES,Daniel Ramon,VZNT,NO,,NO,ELKE BOUSSON,2024-06-30 00:00:00,,,NEW,NO,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0.9
23061,3974.0,3974-1,PEACH COBBLER FACTORY ,PEACH COBBLER FACTORY  LCC,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&PEACHCB,2022-04-23,,2022-04-20,,,PEACHCOB,,,,,,NO,ANNA PASTORAL,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,FAIL,,,,,0.05
23060,3943.0,3943-1,DIPRATOS DELICATESSEN,&DIPRATOS DELICATESSEN DPM LCC,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&DIPRATO,2022-04-24,,2022-04-20,2022-05-18,,DIPRATOS,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
23058,928.0,928-1,HOT HEAD BURRITO,HOT HEAD BURRITOS DPM PR,LILLIAN WALKER,COMPLETED,,2022-05-02,YES,,&HOTHEAD,2022-05-01,Hot Head Burrito,2022-04-20,2022-05-02,2022-04-20 00:00:00,HHBURRIT,YES,Mike Hopkins,HHBT,NO,,NO,JOHN RUSHBY,2039-12-31 00:00:00,2023-05-01 00:00:00,Annual adjustment based on CPI,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
23057,7258.0,7258-1,SAND BAR & KIT,REST PART-SANDBAR&KIT RTPTSBKC,STEPHANIE BUCHHOLZ,COMPLETED,,2022-05-17,YES,,&RPSANDB,2022-04-22,Sandbar & Kit,2022-04-20,2022-05-17,2022-05-10 00:00:00,RESTPART,NO,Nick Rodriquest - CSM,RTPTSBKC,YES,,NO,ELKE BOUSSON,2039-12-31 00:00:00,,,NEW,NO,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0.9
23056,4157.0,4157-2,HARRYS SEAFOOD,HARRYS SEAFOOD TIER2 LCC DPM,LISA HERMAN,VOID,LCC copied; no QA review. Emailed DPM to change audit flag to Y,,YES,,&HARRYS2,2022-04-21,,2022-04-20,2022-07-21,,HARRYS,,,,,,NO,ROBERT CRAIG,2039-12-31 00:00:00,,,,NO,FAIL,FAIL,,,,,PASS,,,,,0.05
23055,3580.0,3580-1,HOUSTON OAKS,HOUSTON OAKS LCC  DPM,LISA HERMAN,VOID,LCC copied; no QA review. Emailed DPM to change audit flag to Y,,YES,,&HOUOAKS,2022-04-21,,2022-04-20,2022-07-21,,HOUOAKS,,,,,,NO,ROBERT CRAIG,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
23054,3823.0,3823-1,BACK EAST BAR & GRILL,BACK EAST BAR & GRL DPM PR LCC,STEPHANIE BUCHHOLZ,COMPLETED,,2022-04-22,YES,,&BCKEAST,2022-05-01,BACK EAST BAR & GRILL,2022-04-20,2022-05-16,2022-04-20 00:00:00,BACKEAST,YES,59, C059BEBG,NO,,NO,JULIE MEIER,2024-10-31 00:00:00,,,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
23053,4157.0,4157-1,HARRYS SEAFOOD,HARRYS SEAFOOD TIER1 LCC DPM,LISA HERMAN,VOID,LCC copied; no QA review. Emailed DPM to change audit flag to Y,,YES,,&HARRYS,2022-04-21,,2022-04-20,2022-07-21,,HARRYS,,,,,,NO,ROBERT CRAIG,2039-12-31 00:00:00,,,,NO,FAIL,FAIL,,,,,PASS,,,,,0.05
23052,1136.0,1136-10,RESTAURANT PARTNERS,WEBB CUSTOM KITCHEN LCC DPM,LISA HERMAN,VOID,copied LCC project; no approval needed,,YES,,&WEBB,2022-04-21,,2022-04-20,2022-04-21,,,,,,,,NO,MICHELE BROWN,2039-12-31 00:00:00,,,,YES,FAIL,FAIL,,,,,PASS,,,,,0.05
23050,3542.0,3542-1,EAGLE POINT,EAGLE POINT REC LCC  DPM,LISA HERMAN,VOID,LCC copied; no QA review. Emailed DPM to change audit flag to Y,,YES,,&EAGLEPT,2022-04-21,,2022-04-20,2022-07-21,,EAGLEPT,,,,,,NO,ROBERT CRAIG,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
23049,2531.0,2531-1,ANGUS GRILL GROUP,&ANGUS GRILL & SEARED DPM LCC,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&ANGUSGL,2022-04-24,,2022-04-19,2022-05-18,,ANGUS,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
23048,3560.0,3560-1,GR8 Plate Hospitality,&GR8 PLATE HOSPITALITY DPM LCC,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,NO,,&GR8PLAT,2022-04-24,,2022-04-19,,,GR8PLATE,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
23046,3687.0,3687-1,SAMS BOAT,SAMS BOAT LCC   DPM,LISA HERMAN,VOID,LCC copied; no QA review. Emailed DPM to change audit flag to Y,,YES,,&SAMSBOA,2022-04-20,,2022-04-19,2022-07-21,,SAMSBOAT,,,,,,NO,ROBERT CRAIG,2039-12-31 00:00:00,,,,NO,FAIL,FAIL,,,,,PASS,,,,,0.05
23045,1136.0,1136-10,RESTAURANT PARTNERS,BIGGY COFFEE CONTRACT PR AD,,VOID,see version 6.25.22,,YES,,&BIGGBY,2022-04-20,,2022-04-19,2022-06-23,,,,,,,,NO,AUSTIN DWORSKY,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
23043,3865.0,3865-1,COLORADO MOUNTAIN BREWERY,COLORADO MOUNTAIN BREWERY  LCC,LAVERNE DOWNING,COMPLETED,,2022-04-28,NO,,&COMTNBR,2022-05-01,Colorado Mountain Brewery,2022-04-19,2022-05-16,2022-04-19 00:00:00,COLMTN,YES,59,C059CMBR,NO,,NO,CHAD WHITE,2039-12-31 00:00:00,,,NEW,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,0.95
23042,,,,HORIZON WATER PARK LCC NO PRN,LISA HERMAN,VOID,LCC copied; no QA review,,YES,,&HORIZON,2022-05-01,,2022-04-19,,,HORIZON,,,,,,NO,JOHN RUSHBY,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
23041,3545.0,3545-1,EL TORO,&EL TORO MEXICAN REST DPM LCC,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&ELTORO,2022-04-24,,2022-04-19,2022-05-18,,ELTORO,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
23040,3445.0,3445-1,SOFRESH,&SO FRESH FRANCHISE DPM PR LCC,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&SOFRESH,2022-04-24,,2022-04-19,2022-05-18,,SOFRESH,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
23039,3440.0,3440-1,CAFE VENICE,&CAFE VENICE KAK   DPM PR LCC,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&VENICE,2022-04-24,,2022-04-19,2022-05-18,,VENICE,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
23038,,,,SERVSTAR GROUP  DPM PR  LCC,LISA HERMAN,VOID,LCC copied per PR note; no QA review,,YES,,&SERVSTR,2022-05-01,,2022-04-19,,,SERVSTAR,,,,,,NO,CHAD WHITE,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,FAIL,,,,,0.05
23035,1419.0,1419-1,PIEOLOGY,PIEOLOGY DPM PRICE RULE,LAVERNE DOWNING,COMPLETED,,2022-04-28,YES,,&PIEOLGY,2022-05-01,Pieology,2022-04-19,,2022-04-19 00:00:00,PIEOLOGY,YES,Ryan Reid,PGPZ1,NO,,NO,PHILLIP CASTEEL,2024-04-30 00:00:00,2023-05-01 00:00:00,EIC/CPI INDEX ,AMENDMENT,YES,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,0.9
23034,3822.0,3822-1,SALT INC,&SALT INC   DPM PR LCC,LISA HERMAN,VOID,LCC copied; no QA approval needed,,YES,,&SALTINC,2022-04-20,,2022-04-19,,,SALTINC,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
23033,2235.0,2235-2,PHILLYHOMA,&PHILLYHOMA  DPM PR LCC,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,NO,,&PHILLYH,2022-04-19,,2022-04-18,,,PHILLYH,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
23031,962.0,962-1,JIMS BURGER HAVEN,JIMS BURGER HAVEN  DPM PR LCC,LAVERNE DOWNING,COMPLETED,,2022-04-28,NO,,&JIMSBRG,2022-05-01,Jims Burger Haven,2022-04-18,2022-05-16,2022-04-18 00:00:00,JIMSBURG,YES,59,C059JIMS,NO,,NO,CHAD WHITE,2022-09-30 00:00:00,,,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
23030,1136.0,1136-11,RESTAURANT PARTNERS,&APOLLONIA REST     DPM PR LCC,LISA HERMAN,VOID,copied LCC centralization; no approval needed,,YES,,&APLLNRT,2022-04-24,,2022-04-18,2022-05-18,,,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
23029,3283.0,3283-1,JACK BROWNS,JACK BROWNS DPM PR LCC,LAVERNE DOWNING,COMPLETED,,2022-04-28,YES,,&JACKBRN,2022-04-20,Jack Brown,2022-04-18,2022-05-05,2022-04-18 00:00:00,JACKBRWN,NO,7,JCJT,NO,,NO,ANNA PASTORAL,2024-05-31 00:00:00,,,AMENDMENT,NO,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,0.95
23027,1567.0,1567-1,POPEYES,POPEYES DAVEN MOLINE NO PRN PR,STEPHANIE BUCHHOLZ,COMPLETED,Frequency change on cat 11 only. ,2022-04-20,YES,,&POPEY4,2022-04-21,Popeyes,2022-04-18,,2022-04-18 00:00:00,POPEYES,YES,61,PPYS,NO,,NO,PHILLIP CASTEEL,2024-12-31 00:00:00,2023-01-01 00:00:00,0.05,AMENDMENT,NO,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,0.9
23026,5542.0,5542-1,CMJ RESTAURANTS,CMJ RESTAURANT LCC DPM PR,LISA HERMAN,VOID,LCC copied; no QA review,,YES,,&CMJREST,2022-05-01,,2022-04-18,2022-08-09,,CMJREST,,,,,,NO,JOHN RUSHBY,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
23025,1567.0,1567-1,POPEYES,POPEYES OFFUTT FT RILEY NO PRN,STEPHANIE BUCHHOLZ,COMPLETED,Frequency change on cat 11 only. ,2022-04-20,YES,,&POPEY9,2022-04-21,Popeyes,2022-04-18,,2022-04-18 00:00:00,POPEYES,YES,61,PPYS,NO,,NO,PHILLIP CASTEEL,2024-12-31 00:00:00,2023-01-01 00:00:00,0.05,AMENDMENT,NO,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,0.9
23024,1567.0,1567-1,POPEYES,POPEYES MINOT NO PRN PR,STEPHANIE BUCHHOLZ,COMPLETED,Frequency change on cat 11 only. ,2022-04-20,YES,,&POPEY12,2022-04-21,Popeyes,2022-04-18,,2022-04-18 00:00:00,POPEYES,YES,61,PPYS,NO,,NO,PHILLIP CASTEEL,2024-12-31 00:00:00,2023-01-01 00:00:00,0.05,AMENDMENT,NO,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,0.9
23022,3694.0,3694-1,SEASONS OF JAPAN,SEASONS OF JAPAN  DPM PR LCC,LISA HERMAN,VOID,LCC copied per PR note; no QA review,,YES,,&SEASJAP,2022-05-01,,2022-04-18,,,SEAJAPAN,,,,,,NO,CHAD WHITE,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
23021,1567.0,1567-1,POPEYES,POPEYES RAPID CITY NO PRN PR,STEPHANIE BUCHHOLZ,COMPLETED,Frequency change on cat 11 only. ,2022-04-20,YES,,&POPEY11,2022-04-21,Popeyes,2022-04-18,,2022-04-18 00:00:00,POPEYES,YES,61,PPYS,NO,,NO,PHILLIP CASTEEL,2024-12-31 00:00:00,2023-01-01 00:00:00,0.05,AMENDMENT,NO,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,0.9
23020,1567.0,1567-1,POPEYES,POPEYES SALINA OAK GRV NO PRN,STEPHANIE BUCHHOLZ,COMPLETED,Frequency change on cat 11 only. ,2022-04-20,YES,,&POPEY7,2022-04-21,Popeyes,2022-04-18,,2022-04-18 00:00:00,POPEYES,YES,61,PPYS,NO,,NO,PHILLIP CASTEEL,2024-12-31 00:00:00,2023-01-01 00:00:00,0.05,AMENDMENT,NO,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,0.9
